window_end,src_ip,dst_ip,src_port,dst_port,protocol,packet_count,byte_count,packet_rate,byte_rate,syn_count,avg_packet_size
1782881712.078,10.153.71.4,224.0.0.251,5353,5353,UDP,1,186,0.93,173.46,0,186.0
1782882521.569,10.153.71.197,10.153.71.255,138,138,UDP,1,243,1.88,455.83,0,243.0
1782882522.605,10.153.71.197,10.153.71.255,138,138,UDP,1,243,0.64,154.83,0,243.0
1782882602.17,10.153.71.4,224.0.0.252,52721,5355,UDP,1,75,1.5,112.71,0,75.0
1782882602.17,10.153.71.4,224.0.0.251,5353,5353,UDP,1,175,1.54,268.95,0,175.0
1782882603.225,10.153.71.4,224.0.0.252,52721,5355,UDP,1,75,0.58,43.59,0,75.0
1782882603.225,10.153.71.4,224.0.0.251,5353,5353,UDP,1,175,0.59,102.59,0,175.0
1782882726.339,10.153.71.197,10.153.71.255,137,137,UDP,1,110,3.97,437.17,0,110.0
1782882726.339,0.0.0.0,255.255.255.255,68,67,UDP,1,364,7.71,2807.01,0,364.0
1782882727.414,10.153.71.197,10.153.71.255,137,137,UDP,1,110,0.75,82.92,0,110.0
1782882727.414,0.0.0.0,255.255.255.255,68,67,UDP,1,364,0.83,302.17,0,364.0
1782882727.414,10.153.71.197,224.0.0.252,54068,5355,UDP,1,75,1.19,89.0,0,75.0
1782882727.414,10.153.71.197,239.255.255.250,54081,1900,UDP,1,179,1.81,324.32,0,179.0
1782882728.507,10.153.71.197,224.0.0.252,54068,5355,UDP,1,75,0.52,38.74,0,75.0
1782882728.507,10.153.71.197,239.255.255.250,54081,1900,UDP,1,179,0.61,108.8,0,179.0
1782882729.705,10.153.71.197,239.255.255.250,54081,1900,UDP,1,179,0.86,154.03,0,179.0
1782882729.705,10.153.71.197,10.153.71.255,137,137,UDP,3,330,2.23,245.04,0,110.0
1782882729.705,10.153.71.197,224.0.0.252,57745,5355,UDP,1,75,3.44,257.63,0,75.0
1782882730.893,10.153.71.197,239.255.255.250,54081,1900,UDP,1,179,1.11,198.19,0,179.0
1782882730.893,10.153.71.197,10.153.71.255,137,137,UDP,2,220,1.14,125.16,0,110.0
1782882730.893,10.153.71.197,224.0.0.252,57745,5355,UDP,2,150,1.35,101.4,0,75.0
1782882731.966,10.153.71.197,239.255.255.250,54081,1900,UDP,2,358,1.01,181.18,0,179.0
1782882731.966,10.153.71.197,10.153.71.255,137,137,UDP,2,220,3.54,389.81,0,110.0
1782882733.016,10.153.71.197,239.255.255.250,54081,1900,UDP,1,179,0.64,113.96,0,179.0
1782882733.016,10.153.71.197,10.153.71.255,137,137,UDP,2,220,1.24,136.24,0,110.0
1782882734.072,10.153.71.197,224.0.0.251,5353,5353,UDP,1,82,3.74,306.5,0,82.0
1782882735.101,10.153.71.197,224.0.0.251,5353,5353,UDP,3,246,2.32,189.84,0,82.0
1782882736.125,10.153.71.197,224.0.0.251,5353,5353,UDP,2,164,1.52,124.97,0,82.0
1782883053.293,10.153.71.4,10.153.71.255,137,137,UDP,2,220,3.06,336.49,0,110.0
1782883053.293,10.153.71.4,224.0.0.251,5353,5353,UDP,2,256,3.08,394.48,0,128.0
1782883054.359,10.153.71.4,10.153.71.255,137,137,UDP,7,770,4.07,447.73,0,110.0
1782883054.359,10.153.71.4,224.0.0.251,5353,5353,UDP,3,431,1.75,251.32,0,143.67
1782883055.4,10.153.71.4,10.153.71.255,137,137,UDP,4,440,2.0,220.19,0,110.0
1782883058.452,0.0.0.0,255.255.255.255,68,67,UDP,1,364,0.97,353.94,0,364.0
1782883058.452,10.153.71.197,224.0.0.252,54091,5355,UDP,2,150,2.03,152.28,0,75.0
1782883059.499,10.153.71.197,224.0.0.252,54091,5355,UDP,1,75,0.62,46.71,0,75.0
1782883059.499,10.153.71.197,224.0.0.252,63439,5355,UDP,1,75,0.85,63.83,0,75.0
1782883059.499,10.153.71.197,224.0.0.252,58073,5355,UDP,1,75,2.98,223.86,0,75.0
1782883060.589,10.153.71.197,224.0.0.252,58073,5355,UDP,2,150,1.4,105.29,0,75.0
1782883060.589,10.153.71.197,239.255.255.250,55411,1900,UDP,1,179,0.8,142.55,0,179.0
1782883060.589,10.153.71.4,224.0.0.251,5353,5353,UDP,1,82,7.4,606.59,0,82.0
1782883061.661,10.153.71.197,239.255.255.250,55411,1900,UDP,1,179,3.44,615.57,0,179.0
1782883061.661,10.153.71.4,224.0.0.251,5353,5353,UDP,3,246,2.48,203.65,0,82.0
1782883061.661,10.153.71.197,10.153.71.255,137,137,UDP,2,220,2.09,229.68,0,110.0
1782883061.661,10.153.71.197,224.0.0.252,62720,5355,UDP,2,150,2.09,157.05,0,75.0
1782883062.776,10.153.71.197,239.255.255.250,55411,1900,UDP,1,179,0.71,127.42,0,179.0
1782883062.776,10.153.71.4,224.0.0.251,5353,5353,UDP,2,164,1.41,115.78,0,82.0
1782883062.776,10.153.71.197,10.153.71.255,137,137,UDP,1,110,0.75,83.03,0,110.0
1782883062.776,10.153.71.197,224.0.0.252,62720,5355,UDP,1,75,0.61,45.47,0,75.0
1782883063.876,10.153.71.197,10.153.71.255,137,137,UDP,3,330,3.27,359.41,0,110.0
1782883064.965,10.153.71.197,10.153.71.255,137,137,UDP,2,220,1.62,177.68,0,110.0
1782883064.965,10.153.71.197,239.255.255.250,55411,1900,UDP,1,179,1.74,311.33,0,179.0
1782883066.003,10.153.71.197,239.255.255.250,55411,1900,UDP,1,179,0.62,110.97,0,179.0
1782883067.022,10.153.71.197,224.0.0.251,5353,5353,UDP,1,82,1.26,103.33,0,82.0
1782883068.06,10.153.71.197,224.0.0.251,5353,5353,UDP,1,82,0.55,44.77,0,82.0
1782883069.109,10.153.71.197,224.0.0.251,5353,5353,UDP,2,164,2.3,188.34,0,82.0
1782883070.135,10.153.71.197,224.0.0.251,5353,5353,UDP,2,164,1.05,86.46,0,82.0
1782883231.766,10.153.71.4,10.153.71.255,137,137,UDP,1,92,1.31,120.74,0,92.0
1782883232.796,10.153.71.4,10.153.71.255,137,137,UDP,2,184,1.12,102.68,0,92.0
1782883371.678,10.153.71.4,224.0.0.251,5353,5353,UDP,2,256,2.27,290.54,0,128.0
1782883371.678,10.153.71.4,224.0.0.252,60388,5355,UDP,1,75,1.15,86.39,0,75.0
1782883502.548,10.153.71.4,224.0.0.251,5353,5353,UDP,3,337,5.71,641.91,0,112.33
1782883502.548,10.153.71.4,224.0.0.252,58410,5355,UDP,1,75,1.94,145.49,0,75.0
1782883503.596,10.153.71.4,224.0.0.251,5353,5353,UDP,3,337,1.91,214.33,0,112.33
1782883503.596,10.153.71.4,224.0.0.252,58410,5355,UDP,1,75,0.64,47.99,0,75.0
1782884098.196,10.153.71.84,10.153.71.255,137,137,UDP,5,550,6.12,673.54,0,110.0
1782884098.196,10.153.71.84,224.0.0.251,5353,5353,UDP,1,81,1.63,132.34,0,81.0
1782884099.268,10.153.71.84,10.153.71.255,137,137,UDP,6,660,3.18,349.33,0,110.0
1782884099.268,10.153.71.84,224.0.0.251,5353,5353,UDP,1,81,0.59,48.08,0,81.0
1782884100.335,10.153.71.84,10.153.71.255,137,137,UDP,1,110,0.74,80.87,0,110.0
1782884101.358,10.153.71.84,224.0.0.251,5353,5353,UDP,2,256,4.37,558.96,0,128.0
1782884102.393,10.153.71.84,224.0.0.251,5353,5353,UDP,2,256,1.34,171.51,0,128.0
1782884157.058,10.153.71.84,224.0.0.251,5353,5353,UDP,4,512,9.16,1172.43,0,128.0
1782884157.058,10.153.71.84,224.0.0.252,62773,5355,UDP,1,75,2.34,175.76,0,75.0
1782884158.115,10.153.71.84,224.0.0.251,5353,5353,UDP,4,512,2.68,342.94,0,128.0
1782884158.115,10.153.71.84,224.0.0.252,62773,5355,UDP,1,75,0.67,50.57,0,75.0
1782884366.029,192.168.1.3,239.255.255.250,36214,3702,UDP,1,649,1.01,654.66,0,649.0
1782884366.029,192.168.1.3,239.255.255.250,57037,3702,UDP,1,649,1.01,654.76,0,649.0
1782884368.15,0.0.0.0,255.255.255.255,68,67,UDP,1,330,1.15,380.68,0,330.0
1782884369.186,0.0.0.0,255.255.255.255,68,67,UDP,1,330,0.53,173.37,0,330.0
1782884370.259,0.0.0.0,255.255.255.255,68,67,UDP,1,330,1.08,355.69,0,330.0
1782967264.797,0.0.0.0,255.255.255.255,68,67,UDP,1,330,1.03,338.45,0,330.0
1782967265.821,0.0.0.0,255.255.255.255,68,67,UDP,1,330,0.5,165.06,0,330.0
1782967268.843,0.0.0.0,255.255.255.255,68,67,UDP,1,330,1.73,572.5,0,330.0
1782967269.855,0.0.0.0,255.255.255.255,68,67,UDP,1,330,0.63,207.74,0,330.0
1782967276.884,0.0.0.0,255.255.255.255,68,67,UDP,1,330,2.32,766.59,0,330.0
1782967277.908,0.0.0.0,255.255.255.255,68,67,UDP,1,330,0.69,226.86,0,330.0
1782967293.125,0.0.0.0,255.255.255.255,68,67,UDP,1,330,1.74,575.41,0,330.0
1782967294.153,0.0.0.0,255.255.255.255,68,67,UDP,1,330,0.62,206.06,0,330.0
1782967325.733,0.0.0.0,255.255.255.255,68,67,UDP,1,330,1.62,534.47,0,330.0
1782967326.751,0.0.0.0,255.255.255.255,68,67,UDP,1,330,0.61,201.78,0,330.0
1782967390.269,0.0.0.0,255.255.255.255,68,67,UDP,1,330,1.13,373.11,0,330.0
1782967391.291,0.0.0.0,255.255.255.255,68,67,UDP,1,330,0.52,173.11,0,330.0
1782967455.193,0.0.0.0,255.255.255.255,68,67,UDP,1,330,1.13,374.5,0,330.0
1782967456.284,0.0.0.0,255.255.255.255,68,67,UDP,1,330,0.51,167.32,0,330.0
1782967518.845,0.0.0.0,255.255.255.255,68,67,UDP,1,330,1.96,647.94,0,330.0
1782967519.88,0.0.0.0,255.255.255.255,68,67,UDP,1,330,0.65,213.65,0,330.0
1782967583.637,0.0.0.0,255.255.255.255,68,67,UDP,1,330,1.09,361.12,0,330.0
1782967584.67,0.0.0.0,255.255.255.255,68,67,UDP,1,330,0.51,169.5,0,330.0
1782967632.81,192.168.1.100,239.255.255.250,60249,1900,UDP,1,179,7.42,1327.5,0,179.0
1782967633.83,192.168.1.100,239.255.255.250,60249,1900,UDP,1,179,0.87,154.93,0,179.0
1782967635.964,192.168.1.100,239.255.255.250,60249,1900,UDP,1,179,3.49,625.12,0,179.0
1782967636.997,192.168.1.100,239.255.255.250,60249,1900,UDP,1,179,0.76,135.61,0,179.0
1782967639.05,192.168.1.100,239.255.255.250,60249,1900,UDP,1,179,2.74,490.07,0,179.0
1782967640.073,192.168.1.100,239.255.255.250,60249,1900,UDP,1,179,0.72,128.98,0,179.0
1782967642.094,192.168.1.100,239.255.255.250,60249,1900,UDP,1,179,2.47,442.08,0,179.0
1782967643.111,192.168.1.100,239.255.255.250,60249,1900,UDP,1,179,0.7,125.87,0,179.0
1782967645.158,192.168.1.100,239.255.255.250,60249,1900,UDP,1,179,2.14,382.81,0,179.0
1782967646.2,192.168.1.100,239.255.255.250,60249,1900,UDP,1,179,0.66,118.59,0,179.0
1782967646.2,192.168.1.100,224.0.0.252,49159,5355,UDP,2,142,1.74,123.19,0,71.0
1782967647.279,192.168.1.100,224.0.0.252,49159,5355,UDP,1,71,0.55,39.0,0,71.0
1782967647.279,192.168.1.100,224.0.0.252,53351,5355,UDP,2,142,1.6,113.46,0,71.0
1782967647.279,192.168.1.100,224.0.0.252,63652,5355,UDP,1,71,2.34,166.04,0,71.0
1782967648.45,192.168.1.100,224.0.0.252,63652,5355,UDP,2,142,1.25,88.8,0,71.0
1782967648.45,0.0.0.0,255.255.255.255,68,67,UDP,1,330,0.94,310.92,0,330.0
1782967648.45,192.168.1.100,239.255.255.250,60249,1900,UDP,1,179,1.32,236.05,0,179.0
1782967649.583,192.168.1.100,239.255.255.250,60249,1900,UDP,1,179,0.53,94.64,0,179.0
1782967651.616,192.168.1.100,239.255.255.250,60249,1900,UDP,1,179,1.09,195.96,0,179.0
1782967652.645,192.168.1.100,239.255.255.250,60249,1900,UDP,1,179,0.51,92.11,0,179.0
1782967653.681,192.168.1.100,224.0.0.251,5353,5353,UDP,2,164,2.06,168.72,0,82.0
1782967654.707,192.168.1.100,224.0.0.251,5353,5353,UDP,4,328,2.0,164.11,0,82.0
1782967654.707,192.168.1.100,239.255.255.250,60249,1900,UDP,1,179,1.0,178.58,0,179.0
1782967656.747,192.168.1.100,224.0.0.251,5353,5353,UDP,2,164,1.93,158.54,0,82.0
1782967657.801,192.168.1.100,239.255.255.250,60249,1900,UDP,1,179,0.91,163.05,0,179.0
1782967659.825,192.168.1.100,239.255.255.250,60249,1900,UDP,1,179,8.71,1558.29,0,179.0
1782967660.845,192.168.1.100,239.255.255.250,60249,1900,UDP,1,179,0.88,157.69,0,179.0
1782967673.006,192.168.1.100,224.0.0.252,50412,5355,UDP,1,71,3.16,224.32,0,71.0
1782967673.006,192.168.1.100,192.168.1.255,137,137,UDP,3,330,11.56,1271.8,0,110.0
1782967674.118,192.168.1.100,224.0.0.252,50412,5355,UDP,2,142,1.4,99.43,0,71.0
1782967674.118,192.168.1.100,192.168.1.255,137,137,UDP,6,660,4.38,481.34,0,110.0
1782967675.219,192.168.1.100,192.168.1.255,137,137,UDP,3,330,1.74,191.71,0,110.0
1782967681.268,192.168.1.100,224.0.0.252,59680,5355,UDP,1,71,3.77,267.93,0,71.0
1782967682.304,192.168.1.100,224.0.0.252,59680,5355,UDP,2,142,1.54,109.09,0,71.0
1782967682.304,192.168.1.100,224.0.0.252,58835,5355,UDP,2,142,4.16,295.25,0,71.0
1782967683.393,192.168.1.100,224.0.0.252,59680,5355,UDP,1,71,0.5,35.83,0,71.0
1782967683.393,192.168.1.100,224.0.0.252,58835,5355,UDP,2,142,1.27,90.49,0,71.0
1782967683.393,192.168.1.100,224.0.0.252,62652,5355,UDP,2,142,2.68,190.19,0,71.0
1782967684.46,192.168.1.100,224.0.0.252,62652,5355,UDP,2,142,1.1,78.27,0,71.0
1782967686.476,192.168.1.100,192.168.1.255,137,137,UDP,3,330,6.41,704.65,0,110.0
1782967686.476,192.168.1.100,224.0.0.252,49664,5355,UDP,1,71,2.36,167.46,0,71.0
1782967687.584,192.168.1.100,192.168.1.255,137,137,UDP,6,660,3.81,418.91,0,110.0
1782967687.584,192.168.1.100,224.0.0.252,49664,5355,UDP,2,142,1.31,92.74,0,71.0
1782967687.584,192.168.1.100,224.0.0.252,60241,5355,UDP,2,142,2.83,200.81,0,71.0
1782967688.826,192.168.1.100,192.168.1.255,137,137,UDP,6,660,4.37,480.84,0,110.0
1782967688.826,192.168.1.100,224.0.0.252,60241,5355,UDP,2,142,1.03,72.83,0,71.0
1782967688.826,192.168.1.100,239.255.255.250,63996,1900,UDP,2,358,1.8,322.93,0,179.0
1782967689.893,192.168.1.100,192.168.1.255,137,137,UDP,3,330,1.78,195.39,0,110.0
1782967689.893,192.168.1.100,239.255.255.250,63996,1900,UDP,4,704,3.42,602.16,0,176.0
1782967689.893,192.168.1.219,224.0.0.251,5353,5353,UDP,1,612,1.17,713.91,0,612.0
1782967690.99,192.168.1.100,239.255.255.250,63996,1900,UDP,3,525,1.55,270.59,0,175.0
1782967690.99,192.168.1.219,224.0.0.251,5353,5353,UDP,2,699,1.02,357.68,0,349.5
1782967692.028,192.168.1.100,239.255.255.250,63996,1900,UDP,1,179,3.28,586.7,0,179.0
1782967692.028,192.168.1.219,224.0.0.251,5353,5353,UDP,1,87,0.73,63.1,0,87.0
1782967692.028,192.168.1.219,239.255.255.250,39644,1900,UDP,1,167,0.81,136.1,0,167.0
1782967692.028,192.168.1.100,224.0.0.251,5353,5353,UDP,2,164,4.07,333.94,0,82.0
1782967693.109,192.168.1.100,239.255.255.250,63996,1900,UDP,4,704,2.89,508.13,0,176.0
1782967693.109,192.168.1.100,224.0.0.251,5353,5353,UDP,4,328,2.55,208.72,0,82.0
1782967694.139,192.168.1.100,239.255.255.250,63996,1900,UDP,1,179,0.5,90.12,0,179.0
1782967694.139,192.168.1.100,224.0.0.251,5353,5353,UDP,2,164,1.25,102.45,0,82.0
1782967694.139,192.168.1.31,224.0.0.251,5353,5353,UDP,1,282,2.87,808.56,0,282.0
1782967695.195,192.168.1.100,239.255.255.250,63996,1900,UDP,1,179,2.12,378.72,0,179.0
1782967695.195,192.168.1.100,224.0.0.251,5353,5353,UDP,2,164,3.05,250.07,0,82.0
1782967695.195,192.168.1.31,224.0.0.251,5353,5353,UDP,3,1347,2.14,959.39,0,449.0
1782967696.253,192.168.1.100,239.255.255.250,63996,1900,UDP,1,179,0.65,116.89,0,179.0
1782967696.253,192.168.1.100,224.0.0.251,5353,5353,UDP,2,164,1.17,95.65,0,82.0
1782967696.253,192.168.1.31,224.0.0.251,5353,5353,UDP,3,1848,2.01,1240.35,0,616.0
1782967697.305,192.168.1.31,224.0.0.251,5353,5353,UDP,1,783,0.53,415.51,0,783.0
1782967697.305,192.168.1.219,224.0.0.251,5353,5353,UDP,1,612,4.32,2645.87,0,612.0
1782967697.305,192.168.1.140,224.0.0.251,5353,5353,UDP,1,193,7.36,1420.64,0,193.0
1782967698.429,192.168.1.31,224.0.0.251,5353,5353,UDP,1,783,1.06,826.74,0,783.0
1782967698.429,192.168.1.219,224.0.0.251,5353,5353,UDP,1,612,0.74,451.71,0,612.0
1782967698.429,192.168.1.140,224.0.0.251,5353,5353,UDP,4,1086,3.18,862.31,0,271.5
1782967699.471,192.168.1.31,224.0.0.251,5353,5353,UDP,1,783,0.5,393.48,0,783.0
1782967699.471,192.168.1.140,224.0.0.251,5353,5353,UDP,4,1400,2.01,703.33,0,350.0
1782967700.503,192.168.1.140,224.0.0.251,5353,5353,UDP,1,507,0.61,311.21,0,507.0
1782967700.503,192.168.1.221,239.255.255.250,54687,1900,UDP,1,167,1.35,225.99,0,167.0
1782967701.53,192.168.1.140,224.0.0.251,5353,5353,UDP,1,507,1.59,804.98,0,507.0
1782967701.53,192.168.1.221,239.255.255.250,54687,1900,UDP,1,167,0.57,94.61,0,167.0
1782967701.53,192.168.1.15,224.0.0.251,5353,5353,UDP,1,100,1.12,112.23,0,100.0
1782967701.53,192.168.1.31,224.0.0.251,5353,5353,UDP,1,504,5.02,2531.98,0,504.0
1782967702.618,192.168.1.140,224.0.0.251,5353,5353,UDP,1,507,0.58,295.01,0,507.0
1782967702.618,192.168.1.15,224.0.0.251,5353,5353,UDP,1,100,0.51,50.51,0,100.0
1782967702.618,192.168.1.31,224.0.0.251,5353,5353,UDP,2,642,1.55,498.51,0,321.0
1782967702.618,192.168.1.219,224.0.0.251,5353,5353,UDP,1,119,1.65,196.57,0,119.0
1782967702.618,192.168.1.221,224.0.0.251,5353,5353,UDP,1,119,1.65,196.57,0,119.0
1782967703.761,192.168.1.31,224.0.0.251,5353,5353,UDP,1,138,0.66,90.89,0,138.0
1782967703.761,192.168.1.219,224.0.0.251,5353,5353,UDP,1,119,0.57,68.06,0,119.0
1782967703.761,192.168.1.221,224.0.0.251,5353,5353,UDP,1,119,0.57,68.06,0,119.0
1782967705.838,192.168.1.140,224.0.0.251,5353,5353,UDP,1,507,1.04,528.65,0,507.0
1782967706.872,192.168.1.140,224.0.0.251,5353,5353,UDP,1,507,0.5,254.35,0,507.0
1782967708.981,192.168.1.225,224.0.0.251,5353,5353,UDP,3,304,3.71,375.94,0,101.33
1782967710.001,192.168.1.225,224.0.0.251,5353,5353,UDP,4,423,2.19,231.22,0,105.75
1782967711.017,192.168.1.225,224.0.0.251,5353,5353,UDP,2,238,1.09,129.7,0,119.0
1782967712.039,192.168.1.225,224.0.0.251,5353,5353,UDP,1,119,0.59,70.39,0,119.0
1782967713.078,0.0.0.0,255.255.255.255,68,67,UDP,2,666,2.73,907.67,0,333.0
1782967713.078,192.168.1.1,255.255.255.255,67,68,UDP,1,328,1.48,486.88,0,328.0
1782967713.078,192.168.1.140,224.0.0.251,5353,5353,UDP,1,507,5.38,2725.52,0,507.0
1782967714.147,0.0.0.0,255.255.255.255,68,67,UDP,2,666,1.11,369.4,0,333.0
1782967714.147,192.168.1.1,255.255.255.255,67,68,UDP,1,328,0.57,188.2,0,328.0
1782967714.147,192.168.1.140,224.0.0.251,5353,5353,UDP,1,507,0.8,403.92,0,507.0
1782967714.147,192.168.1.219,224.0.0.251,5353,5353,UDP,1,612,0.94,575.09,0,612.0
1782967716.245,192.168.1.219,224.0.0.251,5353,5353,UDP,1,107,1.24,133.04,0,107.0
1782967717.275,192.168.1.219,224.0.0.251,5353,5353,UDP,1,107,0.55,58.33,0,107.0
1782967718.297,192.168.1.219,224.0.0.251,5353,5353,UDP,1,107,1.19,126.91,0,107.0
1782967719.317,192.168.1.219,224.0.0.251,5353,5353,UDP,1,107,0.54,57.45,0,107.0
1782967720.351,192.168.1.219,224.0.0.251,5353,5353,UDP,1,107,1.08,115.7,0,107.0
1782967721.365,192.168.1.219,224.0.0.251,5353,5353,UDP,1,107,0.52,55.16,0,107.0
1782967722.444,192.168.1.221,224.0.0.251,5353,5353,UDP,1,119,2.16,256.65,0,119.0
1782967723.457,192.168.1.221,224.0.0.251,5353,5353,UDP,1,119,0.68,80.62,0,119.0
1782967727.478,192.168.1.219,192.168.1.255,57621,57621,UDP,1,82,1.67,136.76,0,82.0
1782967728.492,192.168.1.219,192.168.1.255,57621,57621,UDP,1,82,0.62,50.83,0,82.0
1782967729.509,192.168.1.140,224.0.0.251,5353,5353,UDP,1,507,1.59,804.34,0,507.0
1782967730.527,192.168.1.140,224.0.0.251,5353,5353,UDP,1,507,0.61,307.61,0,507.0
1782967731.555,192.168.1.225,224.0.0.251,5353,5353,UDP,1,119,0.84,100.33,0,119.0
1782967742.82,192.168.1.221,224.0.0.251,5353,5353,UDP,1,119,1.19,141.41,0,119.0
1782967743.841,192.168.1.221,224.0.0.251,5353,5353,UDP,1,119,0.54,63.88,0,119.0
1782967747.08,192.168.1.219,224.0.0.251,5353,5353,UDP,3,304,5.02,508.95,0,101.33
1782967748.118,192.168.1.219,224.0.0.251,5353,5353,UDP,4,423,2.45,258.65,0,105.75
1782967749.145,192.168.1.219,224.0.0.251,5353,5353,UDP,1,119,0.62,73.7,0,119.0
1782967750.228,192.168.1.139,224.0.0.251,5353,5353,UDP,1,503,1.44,723.8,0,503.0
1782967751.257,192.168.1.139,224.0.0.251,5353,5353,UDP,1,503,0.58,291.8,0,503.0
1782967751.257,192.168.1.225,224.0.0.251,5353,5353,UDP,1,119,1.16,138.07,0,119.0
1782967752.302,192.168.1.225,224.0.0.251,5353,5353,UDP,1,119,0.52,62.39,0,119.0
1782967757.345,192.168.1.139,224.0.0.251,5353,5353,UDP,1,103,1.3,133.91,0,103.0
1782967758.436,192.168.1.139,224.0.0.251,5353,5353,UDP,2,206,1.07,110.72,0,103.0
1782967759.452,192.168.1.139,224.0.0.251,5353,5353,UDP,1,103,0.53,54.66,0,103.0
1782967760.483,192.168.1.139,224.0.0.251,5353,5353,UDP,2,185,5.93,548.76,0,92.5
1782967760.483,192.168.1.221,192.168.1.255,57621,57621,UDP,1,82,1.56,128.29,0,82.0
1782967761.524,192.168.1.139,224.0.0.251,5353,5353,UDP,3,288,2.18,209.1,0,96.0
1782967761.524,192.168.1.221,192.168.1.255,57621,57621,UDP,1,82,0.6,48.83,0,82.0
1782967761.524,192.168.1.140,224.0.0.251,5353,5353,UDP,1,507,1.53,773.44,0,507.0
1782967762.676,192.168.1.139,224.0.0.251,5353,5353,UDP,2,206,1.31,135.34,0,103.0
1782967762.676,192.168.1.140,224.0.0.251,5353,5353,UDP,1,507,0.55,280.5,0,507.0
1782967762.676,192.168.1.221,224.0.0.251,5353,5353,UDP,1,119,1.44,170.78,0,119.0
1782967763.739,192.168.1.139,224.0.0.251,5353,5353,UDP,1,103,0.63,65.23,0,103.0
1782967763.739,192.168.1.221,224.0.0.251,5353,5353,UDP,1,119,0.57,67.6,0,119.0
1782967763.739,192.168.1.31,224.0.0.251,5353,5353,UDP,5,1541,7.04,2168.23,0,308.2
1782967764.798,192.168.1.31,224.0.0.251,5353,5353,UDP,7,1923,3.96,1086.57,0,274.71
1782967765.819,192.168.1.31,224.0.0.251,5353,5353,UDP,2,382,1.11,211.77,0,191.0
1782967768.838,192.168.1.31,224.0.0.251,5353,5353,UDP,5,1304,5.12,1334.3,0,260.8
1782967769.851,192.168.1.31,224.0.0.251,5353,5353,UDP,6,1442,3.01,724.38,0,240.33
1782967770.944,192.168.1.31,224.0.0.251,5353,5353,UDP,1,138,0.53,72.47,0,138.0
1782967770.944,192.168.1.225,224.0.0.251,5353,5353,UDP,1,119,2.05,243.92,0,119.0
1782967771.97,192.168.1.225,224.0.0.251,5353,5353,UDP,1,119,0.66,78.6,0,119.0
1782967772.991,192.168.1.31,224.0.0.251,5353,5353,UDP,1,138,0.96,132.8,0,138.0
1782967772.991,192.168.1.219,224.0.0.251,5353,5353,UDP,3,341,5.52,627.19,0,113.67
1782967774.03,192.168.1.31,224.0.0.251,5353,5353,UDP,1,504,0.88,441.35,0,504.0
1782967774.03,192.168.1.219,224.0.0.251,5353,5353,UDP,4,460,2.53,290.53,0,115.0
1782967775.063,192.168.1.219,224.0.0.251,5353,5353,UDP,6,1258,3.87,810.93,0,209.67
1782967776.08,192.168.1.219,224.0.0.251,5353,5353,UDP,6,1751,3.0,876.88,0,291.83
1782967777.102,192.168.1.219,224.0.0.251,5353,5353,UDP,1,612,0.82,501.51,0,612.0
1782967777.102,0.0.0.0,255.255.255.255,68,67,UDP,1,336,1.66,559.27,0,336.0
1782967778.142,192.168.1.219,224.0.0.251,5353,5353,UDP,1,612,4.72,2891.41,0,612.0
1782967778.142,0.0.0.0,255.255.255.255,68,67,UDP,1,336,0.61,204.8,0,336.0
1782967779.168,192.168.1.219,224.0.0.251,5353,5353,UDP,1,612,0.81,494.52,0,612.0
1782967782.282,0.0.0.0,255.255.255.255,68,67,UDP,1,336,0.91,305.98,0,336.0
1782967782.282,192.168.1.15,224.0.0.251,5353,5353,UDP,1,100,1.86,185.77,0,100.0
1782967782.282,192.168.1.219,224.0.0.251,5353,5353,UDP,1,612,2.41,1474.32,0,612.0
1782967782.282,192.168.1.1,255.255.255.255,67,68,UDP,1,328,2.61,857.44,0,328.0
1782967782.282,192.168.1.221,224.0.0.251,5353,5353,UDP,1,119,3.28,389.93,0,119.0
1782967782.282,192.168.1.31,224.0.0.251,5353,5353,UDP,2,564,15.28,4308.41,0,282.0
1782967782.282,192.168.1.139,224.0.0.251,5353,5353,UDP,1,103,14.66,1509.98,0,103.0
1782967783.456,192.168.1.15,224.0.0.251,5353,5353,UDP,1,100,0.58,58.39,0,100.0
1782967783.456,192.168.1.219,224.0.0.251,5353,5353,UDP,1,612,0.63,385.07,0,612.0
1782967783.456,192.168.1.1,255.255.255.255,67,68,UDP,1,328,0.64,210.69,0,328.0
1782967783.456,192.168.1.221,224.0.0.251,5353,5353,UDP,1,119,0.68,80.44,0,119.0
1782967783.456,192.168.1.31,224.0.0.251,5353,5353,UDP,4,1629,3.06,1248.14,0,407.25
1782967783.456,192.168.1.139,224.0.0.251,5353,5353,UDP,1,103,0.8,82.9,0,103.0
1782967783.456,192.168.1.217,224.0.0.251,5353,5353,UDP,1,79,1.92,151.37,0,79.0
1782967784.579,192.168.1.31,224.0.0.251,5353,5353,UDP,3,1848,1.63,1003.8,0,616.0
1782967784.579,192.168.1.217,224.0.0.251,5353,5353,UDP,1,79,0.61,48.03,0,79.0
1782967785.632,192.168.1.31,224.0.0.251,5353,5353,UDP,1,783,0.7,545.68,0,783.0
1782967785.632,192.168.1.217,224.0.0.251,5353,5353,UDP,1,79,1.42,112.31,0,79.0
1782967786.664,192.168.1.217,224.0.0.251,5353,5353,UDP,1,79,0.58,45.54,0,79.0
1782967786.664,192.168.1.100,224.0.0.251,5353,5353,UDP,2,164,3.81,312.6,0,82.0
